incident_id,trace,priority
INC0028580,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028581,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028582,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028583,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028584,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028585,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028586,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028587,[S]N;[L]N;[M]A;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0028592,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028594,[S]N;[L]N;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0028595,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028596,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028597,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028598,[S]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028600,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028602,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028603,[L]N;[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028604,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028606,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028607,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028608,[S]N;[L]N;[L]N;[L]W;[L]W;[S]A;[S]R;[S]C;,3 - Moderate
INC0028609,[L]N;[S]N;[L]W;[M]A;[L]W;[L]W;[S]R;[S]C;,1 - Critical
INC0028610,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]W;[L]W;[L]W;[L]W;[L]R;[S]R;[S]C;,3 - Moderate
INC0028611,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028612,[S]N;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028613,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028614,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028615,[S]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028616,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028617,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028620,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028621,[L]N;[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028622,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028623,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028626,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028627,[L]N;[S]N;[L]N;[L]A;[L]W;[L]W;[L]W;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0028628,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028629,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028630,[M]N;[S]A;[S]R;[S]C;,4 - Low
INC0028631,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028632,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028633,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028634,[M]N;[S]A;[S]R;[L]R;[S]C;,3 - Moderate
INC0028635,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0028636,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028639,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028640,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028641,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028642,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028643,[L]N;[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028644,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028645,[L]N;[S]N;[L]W;[M]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028646,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028648,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028649,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028651,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028652,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028653,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028654,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028655,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028657,[S]N;[L]N;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0028658,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028659,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028660,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028661,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028662,[M]N;[S]A;[S]R;[S]C;,4 - Low
INC0028663,[S]N;[L]W;[S]A;[S]R;[S]C;,3 - Moderate
INC0028664,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028665,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028666,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028667,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028668,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028669,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028673,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028675,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028677,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028678,[S]N;[M]A;[S]R;[L]R;[S]C;,3 - Moderate
INC0028679,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028680,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028681,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028682,[S]N;[S]A;[L]A;[L]A;[L]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028683,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028684,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0028685,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028686,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028687,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028688,[S]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028689,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028692,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028693,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028695,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028696,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028697,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028698,[S]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028699,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028700,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028701,[M]N;[S]A;[S]R;[L]R;[S]C;,3 - Moderate
INC0028703,[S]N;[S]A;[L]A;[L]R;[S]R;[S]C;,3 - Moderate
INC0028704,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028706,[S]N;[L]N;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0028707,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028709,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028712,[S]N;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028715,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028716,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028719,[S]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,2 - High
INC0028720,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028721,[M]N;[S]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0028722,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028723,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028724,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028725,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028726,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028728,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028729,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028730,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028731,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028733,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028734,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028735,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028736,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028737,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028738,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028739,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028740,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028741,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028742,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028744,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028746,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028747,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028748,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028749,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028750,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028751,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028752,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028753,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028754,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028756,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028757,[S]N;[L]A;[S]A;[L]A;[L]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0028759,[S]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0028760,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028761,[M]N;[M]A;[S]R;[L]R;[S]C;,3 - Moderate
INC0028763,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028764,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028767,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028769,[M]N;[S]A;[L]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028772,[S]N;[L]N;[L]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028773,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028774,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028775,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028776,[L]N;[S]N;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0028778,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028779,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028781,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028784,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028785,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0028786,[S]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028787,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028788,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028789,[M]N;[S]A;[L]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028790,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028791,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028792,[S]N;[L]N;[L]A;[S]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028794,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028796,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028799,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028800,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028801,[S]N;[L]N;[M]A;[L]N;[L]N;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028803,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0028804,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028805,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0028806,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0028808,[L]N;[S]N;[L]N;[S]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0028809,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028810,[L]N;[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028811,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028812,[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028813,[L]N;[L]N;[L]N;[L]N;[S]N;[L]W;[M]A;[S]R;[S]C;,3 - Moderate
INC0028814,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028815,[L]N;[S]N;[L]N;[M]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028816,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028817,[S]N;[S]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028818,[S]N;[L]R;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028820,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028821,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028822,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028823,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028824,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028825,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028826,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028827,[S]N;[S]A;[L]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0028828,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028829,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0028830,[L]N;[S]N;[S]A;[L]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028831,[S]N;[L]W;[M]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028832,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028833,[S]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028834,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028837,[S]N;[L]N;[M]A;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0028839,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028840,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028841,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028842,[S]N;[S]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0028843,[S]N;[L]N;[L]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028844,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028845,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028846,[S]N;[L]N;[M]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028847,[S]N;[L]W;[M]A;[S]R;[S]C;,3 - Moderate
INC0028850,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028852,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,4 - Low
INC0028853,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028854,[M]N;[S]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0028855,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028856,[L]N;[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028858,[M]N;[S]A;[S]R;[S]C;,4 - Low
INC0028859,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028860,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028862,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,4 - Low
INC0028863,[S]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]W;[L]W;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028865,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028866,[S]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028867,[L]N;[S]N;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0028868,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028870,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028874,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028876,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028877,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028878,[S]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028882,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0028883,[S]N;[L]N;[M]A;[S]R;[S]C;,4 - Low
INC0028884,[S]N;[L]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028885,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028892,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028893,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028894,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0028895,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028896,[S]N;[L]W;[M]A;[S]R;[S]C;,3 - Moderate
INC0028897,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0028898,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028899,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028900,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028901,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028907,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028908,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028909,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028910,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028911,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028912,[M]N;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028913,[S]N;[L]A;[L]A;[S]A;[L]A;[L]A;[L]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028914,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028915,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028916,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028918,[S]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028920,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028923,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028924,[S]N;[L]A;[L]A;[S]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028925,[L]N;[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028926,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028928,[S]N;[L]W;[M]A;[S]R;[S]C;,3 - Moderate
INC0028929,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028930,[S]N;[L]W;[M]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028932,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028933,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028935,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028938,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028940,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028941,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028942,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028943,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028944,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028945,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028951,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028955,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028956,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028957,[M]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0028959,[S]N;[L]W;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0028962,[S]N;[S]A;[L]A;[L]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0028963,[S]N;[L]N;[M]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0028964,[M]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028965,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028967,[S]N;[L]N;[M]A;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0028968,[L]N;[S]N;[L]W;[M]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028970,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028971,[S]N;[L]N;[L]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028972,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028973,[L]N;[S]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]W;[L]W;[L]W;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028974,[S]N;[L]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0028975,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028977,[S]N;[L]N;[L]A;[L]A;[L]A;[L]W;[S]A;[S]R;[S]C;,3 - Moderate
INC0028978,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028981,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028982,[S]N;[L]N;[M]A;[L]N;[L]N;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0028983,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028984,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028986,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028988,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028994,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028995,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0028996,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0028997,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0028999,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0029001,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0029002,[S]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0029005,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0029006,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0029007,[S]N;[L]W;[M]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0029008,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0029009,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0029010,[S]N;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0029011,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0029012,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0029013,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0029014,[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0029015,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0029016,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0029017,[S]N;[L]N;[M]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0029018,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0029022,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0029023,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0029024,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0029025,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0029026,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0029027,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0029028,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0029029,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0029030,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
